ppm,intensity
0.0,0.0
0.001,0.001775485646926538
0.002,0.0
0.003,0.00019358365627899783
0.004,0.0
0.005,0.0004905056012977354
0.006,0.00039197051363000946
0.007,0.0022096059888407774
0.008,0.001101537446594068
0.009000000000000001,0.0
0.01,0.0004842863027196533
0.011,0.0
0.012,0.0024159388868560763
0.013000000000000001,0.005103913311603559
0.014,4.0513101599544014e-05
0.015,0.0
0.016,0.0008328774339545833
0.017,0.0033037466241991067
0.018000000000000002,0.0
0.019,0.0029734992672795103
0.02,0.0014012070348002723
0.021,0.0
0.022,0.0021010205058512787
0.023,0.0019270317991314776
0.024,0.00023923059092647325
0.025,0.0029646407046466064
0.026000000000000002,0.0031692348911272557
0.027,0.0
0.028,0.0013177690245373273
0.029,0.0
0.03,0.002395832110991884
0.031,0.0
0.032,0.0
0.033,0.0015168627520760142
0.034,0.0
0.035,0.0012210311592305216
0.036000000000000004,0.0
0.037,0.0011757824604883638
0.038,0.00260537878183705
0.039,0.0
0.04,0.0014616772105979475
0.041,0.0033203623404094566
0.042,0.0
0.043000000000000003,0.0
0.044,0.0
0.045,0.0008261390937706213
0.046,0.0
0.047,0.0
0.048,0.0
0.049,0.0019403950813802918
0.05,0.0
0.051000000000000004,0.0
0.052000000000000005,0.00028947542079814587
0.053,0.0
0.054,0.002524266275189724
0.055,0.001217107523102561
0.056,0.0009478594471678697
0.057,0.0012350246807038574
0.058,0.0
0.059000000000000004,0.0
0.06,0.003784261848322922
0.061,0.0014946037622673171
0.062,0.00024662579235974606
0.063,0.0
0.064,0.001456918373698858
0.065,0.0017772350894003247
0.066,0.001773973771788712
0.067,0.00173276331477081
0.068,0.001561035911963333
0.069,0.00017797055406883455
0.07,9.482666401380003e-05
0.07100000000000001,0.0
0.07200000000000001,0.0
0.073,0.0
0.074,0.0002179845906852564
0.075,0.0
0.076,0.0020323058354302383
0.077,0.0
0.078,0.0017694890139811018
0.079,0.0015639207229782245
0.08,0.0021712582973252527
0.081,0.0017595260017932218
0.082,0.0
0.083,0.001997764709785249
0.084,0.001928104694398255
0.085,0.0
0.08600000000000001,0.0034763344519458893
0.08700000000000001,0.0012677794221060987
0.088,0.0
0.089,0.0013005979046077098
0.09,0.0010310930101749
0.091,0.0
0.092,0.002003545114117758
0.093,0.0
0.094,0.0
0.095,0.00010501416109351449
0.096,0.00324941223119145
0.097,0.0
0.098,0.0032700974323602453
0.099,0.0028391923149367238
0.1,0.0
0.101,0.0007862320039414021
0.10200000000000001,0.0008141869138948535
0.10300000000000001,0.0015726431848719856
0.10400000000000001,0.0013820077299401578
0.105,0.0
0.106,0.00044260545599007176
0.107,0.0
0.108,0.002737513459086324
0.109,0.0035461200773795583
0.11,0.0
0.111,0.0030070066046807837
0.112,0.0
0.113,0.002026805709828118
0.114,0.0
0.115,0.0
0.116,0.0
0.117,0.0
0.11800000000000001,0.0011810218410248739
0.11900000000000001,0.0004925818887286954
0.12,0.0
0.121,0.0
0.122,0.0
0.123,0.0
0.124,0.0003601570537274826
0.125,0.001340747816432073
0.126,0.0
0.127,0.0
0.128,0.0
0.129,0.0
0.13,0.002837990925781141
0.131,0.0032707714393954293
0.132,0.0
0.133,0.0002659103759440181
0.134,0.0009118082953791712
0.135,0.0
0.136,0.0
0.137,0.002099514540753232
0.138,0.0011408998693298136
0.139,0.0
0.14,0.00114284708239378
0.14100000000000001,0.0
0.14200000000000002,0.0006447817562661502
0.14300000000000002,0.0
0.14400000000000002,0.0007445137832311302
0.145,0.0
0.146,0.0
0.147,0.0002940343769188355
0.148,0.0
0.149,0.0002510144707731822
0.15,0.0
0.151,0.001770194119390038
0.152,0.0
0.153,0.0
0.154,0.0
0.155,0.0016680831509817945
0.156,0.0
0.157,0.0032287211068562317
0.158,0.002881020368418881
0.159,0.0023293116405173737
0.16,0.0
0.161,0.002787394239348193
0.162,0.0
0.163,0.0010195321857542374
0.164,0.004216324827564806
0.165,0.001865142647217798
0.166,0.0
0.167,0.0
0.168,0.005405702568643667
0.169,0.0008354605781609873
0.17,0.0
0.171,0.003169114392604884
0.17200000000000001,0.0038336082575623986
0.17300000000000001,0.0
0.17400000000000002,0.0
0.17500000000000002,0.0
0.176,0.00198613057619019
0.177,0.0
0.178,0.0
0.179,0.0
0.18,0.001067845592987231
0.181,0.0024319130555433147
0.182,0.0
0.183,0.0
0.184,0.0
0.185,0.00035186301945729407
0.186,0.00027081161439578976
0.187,0.0007071611817092915
0.188,0.0019926363355650734
0.189,0.0006507001579886481
0.19,0.0014237771696883287
0.191,0.0
0.192,0.0
0.193,0.002190268594308349
0.194,0.0012455235240924312
0.195,0.0
0.196,0.0009552203843948188
0.197,0.0021786007112685655
0.198,0.0007227099566262875
0.199,0.001147487998477858
0.2,0.0
0.201,0.0035288870211820983
0.202,0.00254959850178708
0.203,0.0
0.20400000000000001,0.0
0.20500000000000002,0.0
0.20600000000000002,0.0
0.20700000000000002,0.0023621701679933924
0.20800000000000002,0.0
0.209,0.0
0.21,0.0
0.211,0.0006534177573971698
0.212,0.0015432398917212377
0.213,0.0
0.214,0.0022794031887524344
0.215,0.0033349093910526556
0.216,0.0
0.217,0.0004222807239686629
0.218,0.0003121076163069371
0.219,0.0007322665877444363
0.22,0.0
0.221,0.0
0.222,0.001980389700608346
0.223,0.0
0.224,0.00040549411645001245
0.225,0.0
0.226,0.002143780697318162
0.227,0.0
0.228,0.0019535612944583504
0.229,0.0033925900422081524
0.23,0.0
0.231,0.0
0.232,0.0003213126163369648
0.233,0.0015000564236394012
0.234,0.0
0.23500000000000001,0.0
0.23600000000000002,0.0
0.23700000000000002,0.0015196000812862918
0.23800000000000002,0.0
0.23900000000000002,0.0
0.24,0.0
0.241,0.0
0.242,5.5289430994596924e-05
0.243,0.0033745019504707484
0.244,0.0
0.245,0.002967774329743695
0.246,0.0017864303703833664
0.247,0.00015619522928477924
0.248,0.00361655299331903
0.249,0.00034716512528879125
0.25,0.0009911649252869349
0.251,0.00254707580854192
0.252,0.0
0.253,0.0
0.254,0.0
0.255,0.0010862321137748523
0.256,0.0
0.257,0.0005826977233971845
0.258,0.0
0.259,0.0
0.26,0.00023633118481282457
0.261,0.0013274314205302586
0.262,0.0
0.263,0.0
0.264,0.0
0.265,0.0
0.266,0.0
0.267,0.002213150632844891
0.268,0.002148121159391414
0.269,0.0
0.27,0.0026229417630233088
0.271,0.0
0.272,0.0016783336322300018
0.273,0.0
0.274,0.0
0.275,0.00015602254424591363
0.276,0.004344595738276817
0.277,0.0008918924432838065
0.278,0.0
0.279,0.0008582150936432141
0.28,0.0
0.281,0.0
0.28200000000000003,0.00038888181140501684
0.28300000000000003,0.0
0.28400000000000003,0.0
0.28500000000000003,0.002041837855169456
0.28600000000000003,0.0
0.28700000000000003,4.31306318217676e-06
0.28800000000000003,0.0
0.289,0.0
0.29,0.0009410441617801667
0.291,0.004609684287980448
0.292,0.0
0.293,0.0011755500323746624
0.294,0.000611949584178012
0.295,0.0
0.296,0.0
0.297,0.0
0.298,0.0013916674756817363
0.299,0.0
0.3,0.0036337328650876952
0.301,0.0028333756321782012
0.302,0.0
0.303,0.0
0.304,0.0009464704182325469
0.305,0.0036747264329319634
0.306,0.0
0.307,0.00048028690228244983
0.308,0.00033395155516450066
0.309,0.0018775447010820605
0.31,0.0
0.311,0.0
0.312,0.0010670352127723224
0.313,0.004272345565580444
0.314,0.0014206420490473388
0.315,0.0
0.316,0.0
0.317,0.0
0.318,0.0
0.319,0.00186962826285513
0.32,0.0031549501556139455
0.321,7.766521163183094e-05
0.322,0.0
0.323,0.0
0.324,0.0
0.325,0.0013454317306390783
0.326,0.0009049674523339814
0.327,0.0028030728270353623
0.328,0.0
0.329,0.0
0.33,0.0
0.331,0.0
0.332,0.0016556287659331471
0.333,0.007009064631717496
0.334,0.0
0.335,0.003614426392788178
0.336,0.0
0.337,0.00043059260871238235
0.338,0.0009426384726464433
0.339,0.0
0.34,0.0
0.341,0.0017534048389135986
0.342,0.0
0.343,0.0018419291005907763
0.34400000000000003,0.003198724061598635
0.34500000000000003,0.0019005571597869866
0.34600000000000003,0.0
0.34700000000000003,0.0046219636019404
0.34800000000000003,0.0
0.34900000000000003,0.0
0.35000000000000003,0.0
0.35100000000000003,0.0005306000711461923
0.352,0.0005507028245184051
0.353,0.0017205269802612463
0.354,0.0028150882863691436
0.355,0.0
0.356,0.0
0.357,0.0
0.358,0.0030813871739988775
0.359,0.001022597655643969
0.36,0.0035112931321389556
0.361,0.002348459414121761
0.362,0.0
0.363,0.0
0.364,0.0013015414903042215
0.365,0.00042237988989450646
0.366,0.0
0.367,0.0012307237314545575
0.368,0.0
0.369,0.00010153130478589756
0.37,0.0023815997979778334
0.371,0.0014448764956756651
0.372,0.0002492039764104007
0.373,0.002539335933001529
0.374,0.0002981885922854176
0.375,0.0
0.376,0.0
0.377,0.0
0.378,9.229064734251873e-05
0.379,0.0019665278668398955
0.38,0.0
0.381,0.0019694283658392097
0.382,0.0007690266135697766
0.383,0.0
0.384,0.0013109472112732318
0.385,0.0
0.386,0.0023255388253795852
0.387,0.00286177372487808
0.388,0.0027086864036390264
0.389,0.0007166738599400386
0.39,0.0
0.391,0.0
0.392,0.0
0.393,0.0018814991924794575
0.394,0.0015127982808755625
0.395,0.0
0.396,0.0
0.397,0.0
0.398,0.0
0.399,0.0034645330062377413
0.4,0.0
0.401,0.0
0.402,0.0
0.403,0.0037835196271637627
0.404,0.0
0.405,0.0
0.406,0.0032920157658447666
0.40700000000000003,0.0
0.40800000000000003,0.0
0.40900000000000003,0.0002164701359557877
0.41000000000000003,0.0
0.41100000000000003,0.0023961748953097613
0.41200000000000003,0.001330352788125678
